This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on INV.

The portfolios are constructed at the end of June.  INV, investment, is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1
divided by t-2 total assets.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weight Returns -- Monthly
,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
199412,    1581,    1500,    2184,    1191,     785,     729,     838,    1722,     760,     431,     390,     395,     346,     383,     376,     462,     572,    1150
199501,    1561,    1488,    2172,    1175,     776,     724,     834,    1712,     750,     425,     386,     390,     343,     381,     374,     460,     569,    1143
199502,    1551,    1483,    2155,    1167,     773,     720,     831,    1698,     746,     421,     384,     389,     341,     379,     374,     457,     560,    1138
199503,    1537,    1479,    2144,    1156,     768,     718,     831,    1687,     739,     417,     381,     387,     339,     379,     374,     457,     554,    1133
199504,    1525,    1470,    2130,    1146,     764,     712,     830,    1673,     733,     413,     379,     385,     335,     377,     373,     457,     550,    1123
199505,    1517,    1464,    2119,    1140,     761,     708,     827,    1664,     728,     412,     377,     384,     333,     375,     372,     455,     547,    1117
199506,    1502,    1455,    2105,    1126,     755,     704,     826,    1651,     718,     408,     376,     379,     330,     374,     372,     454,     544,    1107
199507,    1827,    1761,    2527,    1420,     774,     872,    1047,    2002,     894,     526,     407,     367,     402,     470,     522,     525,     713,    1289
199508,    1811,    1747,    2513,    1408,     765,     867,    1042,    1989,     884,     524,     403,     362,     400,     467,     518,     524,     710,    1279
199509,    1796,    1742,    2495,    1396,     761,     864,    1041,    1971,     874,     522,     400,     361,     399,     465,     517,     524,     702,    1269
199510,    1777,    1737,    2484,    1380,     757,     861,    1038,    1962,     866,     514,     397,     360,     398,     463,     516,     522,     701,    1261
199511,    1757,    1730,    2467,    1365,     748,     860,    1034,    1947,     856,     509,     392,     356,     397,     463,     514,     520,     693,    1254
199512,    1736,    1720,    2456,    1344,     747,     855,    1028,    1938,     841,     503,     392,     355,     394,     461,     510,     518,     691,    1247
199601,    1722,    1707,    2441,    1333,     742,     846,    1022,    1927,     834,     499,     389,     353,     390,     456,     508,     514,     687,    1240
199602,    1705,    1693,    2415,    1319,     733,     842,    1012,    1907,     825,     494,     386,     347,     389,     453,     504,     508,     680,    1227
199603,    1690,    1686,    2395,    1308,     728,     838,    1005,    1892,     819,     489,     382,     346,     386,     452,     502,     503,     679,    1213
199604,    1675,    1679,    2385,    1297,     724,     834,     999,    1885,     812,     485,     378,     346,     384,     450,     499,     500,     674,    1211
199605,    1660,    1671,    2369,    1284,     720,     829,     994,    1873,     804,     480,     376,     344,     382,     447,     498,     496,     670,    1203
199606,    1644,    1661,    2354,    1271,     712,     824,     991,    1861,     797,     474,     373,     339,     379,     445,     498,     493,     667,    1194
199607,    1771,    1961,    2623,    1336,     913,     967,    1136,    2003,     844,     492,     435,     478,     477,     490,     516,     620,     721,    1282
199608,    1757,    1948,    2606,    1327,     906,     958,    1127,    1993,     835,     492,     430,     476,     472,     486,     514,     613,     717,    1276
199609,    1740,    1932,    2591,    1312,     901,     949,    1122,    1979,     823,     489,     428,     473,     468,     481,     510,     612,     711,    1268
199610,    1725,    1921,    2579,    1299,     895,     945,    1117,    1969,     814,     485,     426,     469,     467,     478,     507,     610,     708,    1261
199611,    1712,    1906,    2562,    1290,     887,     937,    1106,    1960,     807,     483,     422,     465,     463,     474,     504,     602,     702,    1258
199612,    1698,    1893,    2550,    1277,     880,     935,    1099,    1950,     797,     480,     421,     459,     461,     474,     499,     600,     701,    1249
199701,    1676,    1880,    2532,    1257,     877,     925,    1092,    1937,     784,     473,     419,     458,     455,     470,     497,     595,     696,    1241
199702,    1663,    1861,    2516,    1246,     871,     917,    1080,    1926,     775,     471,     417,     454,     451,     466,     490,     590,     691,    1235
199703,    1646,    1850,    2508,    1232,     866,     911,    1076,    1919,     767,     465,     414,     452,     448,     463,     487,     589,     691,    1228
199704,    1636,    1837,    2483,    1223,     861,     903,    1065,    1904,     759,     464,     413,     448,     446,     457,     486,     579,     687,    1217
199705,    1628,    1825,    2466,    1215,     858,     898,    1057,    1891,     752,     463,     413,     445,     445,     453,     482,     575,     682,    1209
199706,    1616,    1813,    2452,    1205,     856,     892,    1048,    1880,     746,     459,     411,     445,     443,     449,     476,     572,     680,    1200
199707,    1887,    2036,    2886,    1412,     933,    1018,    1214,    2232,     952,     460,     475,     458,     466,     552,     560,     654,     798,    1434
199708,    1855,    2020,    2866,    1384,     923,    1012,    1206,    2216,     932,     452,     471,     452,     464,     548,     556,     650,     793,    1423
199709,    1831,    1998,    2845,    1363,     916,    1001,    1193,    2201,     917,     446,     468,     448,     462,     539,     549,     644,     789,    1412
199710,    1807,    1985,    2826,    1341,     912,     995,    1187,    2183,     901,     440,     466,     446,     458,     537,     544,     643,     785,    1398
199711,    1785,    1965,    2810,    1324,     899,     988,    1179,    2170,     887,     437,     461,     438,     457,     531,     539,     640,     780,    1390
199712,    1775,    1948,    2787,    1317,     893,     980,    1168,    2152,     884,     433,     458,     435,     453,     527,     533,     635,     774,    1378
199801,    1748,    1927,    2752,    1293,     888,     966,    1154,    2126,     869,     424,     455,     433,     446,     520,     528,     626,     764,    1362
199802,    1729,    1908,    2729,    1279,     878,     959,    1142,    2108,     857,     422,     450,     428,     443,     516,     521,     621,     758,    1350
199803,    1711,    1897,    2703,    1264,     872,     954,    1132,    2089,     845,     419,     447,     425,     440,     514,     518,     614,     754,    1335
199804,    1679,    1877,    2683,    1242,     862,     939,    1122,    2074,     830,     412,     437,     425,     429,     510,     513,     609,     749,    1325
199805,    1658,    1858,    2663,    1227,     852,     932,    1111,    2057,     819,     408,     431,     421,     426,     506,     505,     606,     746,    1311
