This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197606,    3.91,    5.00,    5.85,    6.10,    4.61,    3.62,    4.68,    4.82,    5.26,    6.49,    5.12,    6.31,    5.76,    5.22,    3.91
197607,   -0.51,    0.13,   -1.47,   -1.39,   -1.34,   -0.65,   -0.15,   -0.78,    1.44,   -1.41,   -1.54,   -1.52,   -1.21,   -1.34,   -1.33
197608,    0.60,   -0.55,   -0.65,   -2.09,   -3.94,    0.76,    0.15,   -0.81,   -0.19,   -0.58,   -0.75,   -1.75,   -2.54,   -3.64,   -4.33
197609,    2.69,    1.89,    2.80,    2.35,    2.67,    2.52,    3.00,    1.91,    1.86,    3.05,    2.51,    2.16,    2.65,    3.80,    1.25
197610,   -1.75,   -1.59,   -2.85,   -3.68,   -2.97,   -1.69,   -1.86,   -0.84,   -2.67,   -3.67,   -1.72,   -3.85,   -3.41,   -2.27,   -3.79
197611,    0.08,    0.26,    2.45,    3.64,    3.79,    0.15,   -0.11,   -0.53,    1.44,    2.40,    2.50,    2.92,    4.89,    4.78,    2.60
197612,    5.27,    5.58,    7.58,    9.30,   10.02,    5.25,    5.34,    5.56,    5.63,    7.19,    8.10,    8.95,    9.72,    8.20,   11.98
197701,   -4.30,   -3.23,   -4.23,   -1.57,    1.00,   -3.42,   -6.37,   -2.85,   -3.78,   -3.96,   -4.57,   -2.46,   -0.56,   -0.37,    2.53
197702,   -1.27,   -2.10,   -1.60,   -2.15,   -2.55,   -1.21,   -1.42,   -2.02,   -2.23,   -1.45,   -1.78,   -2.05,   -2.28,   -3.72,   -1.47
197703,   -1.55,   -0.34,    0.17,   -0.48,    0.03,   -1.49,   -1.71,   -0.36,   -0.31,    0.49,   -0.19,   -0.66,   -0.22,    0.25,   -0.14
197704,    0.18,    0.65,    1.38,    1.45,    0.66,    0.21,    0.14,    1.52,   -0.37,    1.14,    1.74,    1.14,    1.94,    1.17,    0.20
197705,   -0.86,   -1.07,   -2.47,   -1.13,   -0.54,   -0.44,   -1.74,   -0.78,   -1.43,   -3.20,   -1.42,   -1.35,   -0.91,   -0.43,   -0.65
197706,    4.15,    5.62,    6.08,    8.09,    7.88,    4.03,    4.42,    5.77,    5.42,    5.41,    7.41,    7.70,    8.55,    8.14,    7.57
197707,   -0.83,   -2.20,   -0.84,   -2.23,   -1.34,   -0.69,   -1.23,   -2.00,   -2.52,   -0.46,   -1.36,   -2.81,   -1.41,   -1.20,   -1.49
197708,   -2.00,   -0.51,   -0.21,   -0.83,   -0.85,   -1.88,   -2.27,   -0.32,   -0.73,   -0.57,    0.26,   -1.38,   -0.12,   -0.26,   -1.54
197709,    0.33,   -0.27,    0.01,    0.32,    0.43,    0.56,   -0.18,   -0.41,   -0.08,    0.42,   -0.42,    0.84,   -0.38,    0.12,    0.78
197710,   -3.64,   -4.23,   -4.12,   -4.20,   -4.27,   -3.42,   -4.15,   -4.54,   -3.68,   -3.58,   -4.77,   -3.76,   -4.76,   -3.86,   -4.79
197711,    3.11,    5.48,    6.07,    7.75,    8.56,    2.53,    4.13,    5.13,    5.85,    6.00,    6.16,    6.80,    9.08,   10.20,    6.59
197712,    0.48,    0.85,    1.69,    0.92,    1.11,    0.82,   -0.40,    1.40,    0.08,    0.98,    2.62,   -0.46,    2.74,    1.68,    0.41
197801,   -5.60,   -6.64,   -4.82,   -4.59,   -2.06,   -5.32,   -6.22,   -6.44,   -6.87,   -5.14,   -4.34,   -4.58,   -4.60,   -3.13,   -0.90
197802,   -1.02,   -2.12,    0.06,    0.40,    1.16,   -0.58,   -1.97,   -2.68,   -1.11,   -0.06,    0.21,    0.45,    0.34,    0.85,    1.50
197803,    2.00,    4.51,    5.44,    5.86,    7.03,    1.43,    2.92,    3.98,    5.14,    5.07,    5.90,    5.73,    5.99,    7.53,    6.53
197804,    7.80,    9.18,    9.81,    8.92,    7.50,    6.97,    9.29,    9.06,    9.33,   10.05,    9.54,    9.23,    8.50,    8.42,    6.53
197805,    0.52,    2.70,    3.83,    7.39,    7.73,   -0.07,    2.08,    2.10,    3.43,    3.50,    4.43,    6.98,    7.91,    7.24,    8.26
197806,   -1.42,   -0.51,   -2.15,    0.33,   -0.47,   -1.26,   -1.88,   -1.08,    0.25,   -2.32,   -1.85,    1.38,   -1.08,   -1.03,    0.21
197807,    4.57,    5.98,    7.96,    8.45,    5.72,    4.21,    5.31,    5.89,    6.07,    8.53,    7.03,    9.68,    7.22,    7.70,    3.76
197808,    3.00,    3.82,    6.44,    7.51,    8.92,    3.20,    2.59,    4.43,    2.80,    5.78,    7.37,    7.63,    7.40,    6.80,   10.89
197809,    0.00,   -1.72,   -1.14,   -0.95,   -2.58,    0.15,   -0.32,   -1.73,   -1.70,   -0.73,   -1.67,   -1.07,   -0.81,   -2.88,   -2.29
197810,   -7.25,  -10.87,  -15.39,  -18.86,  -25.95,   -6.40,   -8.93,  -10.94,  -10.82,  -14.27,  -16.53,  -16.49,  -21.89,  -24.25,  -27.33
197811,    2.34,    3.06,    4.72,    6.78,    8.64,    2.79,    1.36,    2.94,    3.28,    3.90,    5.98,    5.73,    7.92,    8.23,    8.95
197812,    1.73,    1.02,    2.60,    2.19,    0.80,    1.93,    1.43,    0.79,    1.39,    2.12,    3.15,    2.26,    2.07,    1.71,    0.00
197901,    3.83,    5.00,    6.47,    8.04,    9.71,    3.77,    3.96,    4.79,    5.32,    6.47,    6.47,    6.81,    9.65,    9.86,    9.59
197902,   -2.51,   -3.52,   -3.20,   -3.46,   -1.83,   -2.47,   -2.61,   -3.21,   -3.99,   -3.44,   -2.87,   -3.99,   -2.84,   -1.51,   -2.10
197903,    4.37,    7.33,    9.79,   11.43,   11.57,    3.97,    5.38,    6.84,    8.27,    9.13,   10.87,   11.44,   11.41,   12.94,   10.50
197904,    0.34,    0.62,    1.13,    1.54,    2.83,    0.08,    1.00,    0.85,    0.36,    1.27,    0.93,    1.90,    1.19,    2.40,    3.21
197905,   -1.23,   -1.51,   -1.94,   -0.93,   -1.97,   -1.28,   -1.11,   -1.62,   -1.39,   -2.42,   -1.20,   -0.71,   -1.17,   -1.34,   -2.59
197906,    3.13,    5.94,    7.20,    7.11,    5.95,    2.54,    4.79,    5.56,    6.38,    6.31,    8.55,    6.48,    7.83,    6.43,    5.49
197907,    0.83,    3.02,    2.52,    3.53,    0.20,    0.46,    1.69,    4.00,    1.92,    2.61,    2.37,    2.54,    4.68,    1.09,   -0.64
197908,    5.29,    7.27,    8.45,    8.37,    6.04,    4.64,    6.50,    6.21,    8.58,    8.55,    8.30,    8.27,    8.49,    7.44,    4.87
197909,   -0.58,    0.78,    1.67,   -0.42,   -0.40,   -1.75,    1.33,   -0.18,    1.95,    1.85,    1.42,   -0.63,   -0.20,    0.18,   -1.00
197910,   -6.21,   -7.47,   -7.82,   -8.59,  -11.01,   -5.84,   -7.04,   -7.59,   -7.29,   -8.63,   -6.97,   -9.71,   -7.48,  -10.02,  -12.00
197911,    4.37,    6.75,    8.98,   10.40,    8.24,    3.98,    5.25,    7.04,    6.25,    8.75,    9.25,   11.29,    9.42,    9.40,    7.10
197912,    0.30,    2.86,    5.88,    7.40,    7.55,   -0.47,    1.85,    1.90,    3.90,    5.61,    6.15,    6.05,    8.86,    7.58,    7.52
198001,    3.89,    6.91,   10.16,    9.49,    9.65,    3.61,    4.59,    7.01,    6.76,    9.22,   11.34,    9.11,    9.84,    8.63,   10.52
198002,   -1.35,   -1.59,    3.57,   -0.63,    0.45,   -0.33,   -2.51,   -0.16,   -3.38,    4.46,    2.48,   -0.92,   -0.32,   -0.23,    1.14
198003,   -6.77,   -9.69,  -14.04,  -18.36,  -23.38,   -5.87,   -7.98,   -7.76,  -12.28,  -13.66,  -14.53,  -17.74,  -18.83,  -21.47,  -25.81
198004,    4.98,    5.62,    4.61,    4.70,    6.77,    5.66,    4.02,    5.01,    6.46,    5.06,    3.76,    4.19,    5.33,    7.02,    6.43
198005,    5.40,    4.96,    7.55,    7.23,    7.11,    5.23,    5.70,    5.02,    4.90,    6.21,    9.03,    6.46,    8.31,    6.79,    7.52
198006,    3.24,    4.16,    1.99,    5.23,    5.51,    2.71,    4.44,    4.63,    3.60,    2.22,    1.70,    4.76,    5.68,    6.23,    4.71
198007,    5.41,    7.33,    8.27,   11.85,    8.02,    4.92,    6.36,    8.69,    6.25,    6.26,   10.94,   12.01,   11.70,    9.71,    5.96
198008,    1.27,    1.09,    3.97,    5.17,    6.70,    1.56,    0.75,    0.53,    1.59,    4.31,    3.50,    5.00,    5.31,    6.53,    6.85
198009,    1.00,    4.22,    6.05,    2.84,    4.46,    0.16,    2.61,    2.83,    6.30,    7.50,    3.52,    2.86,    2.82,    4.70,    4.18
198010,    0.32,    2.12,    4.10,    3.20,    4.20,    0.64,   -0.20,    2.75,    1.06,    3.74,    4.51,    4.58,    1.68,    3.13,    5.35
198011,    7.49,   10.07,   15.07,   12.70,   13.38,    4.52,   11.68,    9.79,   10.35,   13.28,   17.53,   13.07,   12.38,   16.10,   10.43
198012,    0.89,   -2.78,   -6.21,   -7.17,   -6.59,    0.55,    1.53,   -2.80,   -2.76,   -6.20,   -6.21,   -5.81,   -8.59,   -4.92,   -8.02
198101,   -0.56,   -5.16,   -6.49,   -7.03,   -4.66,    0.21,   -2.26,   -5.70,   -4.59,   -7.26,   -5.15,   -6.37,   -7.79,   -3.77,   -5.51
198102,    2.11,    2.24,    1.12,    0.54,    0.33,    2.44,    1.61,    2.78,    1.86,    0.17,    2.30,    0.09,    1.03,    0.52,    0.17
198103,    2.80,    5.84,    6.99,    6.89,    5.94,    2.52,    3.37,    5.35,    6.28,    6.77,    7.29,    6.65,    7.23,    7.63,    4.59
198104,   -0.52,   -0.90,   -2.57,   -1.45,   -1.12,   -0.89,    0.29,   -0.62,   -1.17,   -1.79,   -3.38,   -1.26,   -1.60,    0.30,   -2.29
198105,    0.68,    1.18,    0.00,    4.43,    2.16,    1.03,    0.15,    1.17,    1.19,   -0.20,    0.26,    4.09,    4.78,    3.27,    1.10
198106,    0.69,   -1.85,    0.22,   -3.27,   -5.75,    0.38,    1.26,   -1.52,   -2.17,    0.53,   -0.18,   -2.24,   -4.20,   -6.22,   -5.38
198107,   -1.58,    0.21,   -0.29,    1.98,    0.94,   -1.09,   -2.45,   -0.51,    1.17,   -1.02,    0.57,    1.22,    2.57,    1.65,    0.20
198108,   -3.81,   -6.58,   -5.86,   -8.39,   -8.05,   -3.53,   -4.33,   -5.64,   -7.62,   -6.64,   -4.69,   -8.56,   -8.19,   -8.78,   -7.32
198109,   -2.96,   -4.80,   -6.81,   -8.92,  -13.48,   -1.74,   -4.87,   -4.10,   -5.47,   -6.01,   -8.10,   -6.87,  -10.74,  -13.33,  -13.58
198110,    3.80,    5.80,    7.10,   10.55,   10.40,    2.06,    7.21,    7.02,    4.43,    7.87,    6.34,   10.84,   10.21,   11.49,    9.43
198111,    4.86,    4.48,    4.52,    4.61,    2.50,    5.48,    3.41,    4.60,    4.31,    5.61,    2.88,    2.92,    7.05,    2.70,    2.33
198112,   -1.67,   -3.16,   -2.93,   -3.01,   -5.32,   -1.55,   -1.95,   -3.60,   -2.60,   -2.70,   -3.21,   -2.41,   -3.84,   -4.16,   -6.53
198201,   -0.14,   -3.04,   -3.80,   -4.95,   -6.91,    0.75,   -1.89,   -3.57,   -2.47,   -3.57,   -4.05,   -4.69,   -5.27,   -6.03,   -7.82
198202,   -3.13,   -4.66,   -6.55,   -8.60,   -8.12,   -2.28,   -4.26,   -4.46,   -4.89,   -5.34,   -8.04,   -7.24,  -10.03,   -7.71,   -8.52
198203,   -0.07,   -0.52,   -1.50,   -2.47,   -3.20,    0.52,   -1.08,    0.08,   -1.34,   -1.16,   -1.81,   -1.96,   -3.02,   -2.51,   -3.78
198204,    3.03,    4.57,    5.83,    6.35,    5.20,    2.64,    4.00,    4.52,    4.65,    5.59,    6.08,    6.51,    6.15,    6.69,    3.10
198205,   -1.79,   -2.91,   -3.85,   -3.67,   -4.82,   -1.72,   -1.91,   -2.92,   -2.89,   -4.22,   -3.50,   -3.60,   -3.77,   -3.87,   -6.14
198206,   -0.95,   -2.73,   -2.55,   -2.79,   -5.18,   -0.76,   -1.38,   -2.98,   -2.48,   -2.24,   -2.90,   -2.58,   -3.02,   -2.95,   -7.88
198207,   -0.50,   -2.92,   -3.90,   -3.41,   -4.93,    0.22,   -2.03,   -2.60,   -3.20,   -3.19,   -4.69,   -3.36,   -3.46,   -5.82,   -4.07
198208,   11.70,   13.02,   11.29,   13.89,    9.55,   11.25,   12.64,   12.90,   13.16,   10.90,   11.80,   14.13,   13.49,   11.80,    6.87
198209,    1.52,    2.71,    1.92,    1.61,    1.37,    1.51,    1.54,    2.75,    2.66,    1.89,    1.96,    1.64,    1.58,    2.03,    0.39
198210,    9.10,   11.97,   13.50,   17.61,   15.35,    8.91,    9.42,   12.61,   11.42,   13.51,   13.47,   18.31,   16.75,   18.77,   12.05
198211,    4.74,    4.12,    6.67,    7.47,    6.08,    4.28,    5.85,    2.77,    6.21,    6.73,    6.59,    9.41,    5.61,    7.80,    4.21
198212,    1.69,    0.81,    0.41,    1.65,    1.28,    2.95,    0.08,    0.63,    1.12,    0.34,    0.48,    1.45,    1.88,    0.63,    1.88
198301,    3.88,    3.06,    3.49,    6.70,    8.23,    5.29,    1.98,    2.55,    3.48,    3.19,    3.83,    5.41,    8.52,    8.22,    8.24
198302,    2.70,    4.10,    3.98,    3.20,    1.80,    1.86,    4.33,    4.59,    3.45,    5.32,    2.82,    3.66,    2.61,    4.49,   -0.52
198303,    2.16,    5.07,    4.59,    3.70,    2.04,    2.28,    1.98,    5.47,    4.52,    3.84,    5.28,    4.26,    2.93,    2.20,    1.87
198304,    7.62,    6.39,    7.22,    7.10,    9.10,    7.85,    7.29,    5.88,    7.02,    6.71,    7.66,    8.06,    5.60,    9.15,    9.05
198305,   -1.77,    1.64,    1.25,    5.24,    8.28,   -1.93,   -1.55,    2.53,    0.87,   -0.07,    3.59,    3.89,    6.73,    6.95,    9.91
198306,    2.64,    3.26,    4.50,    5.96,    5.36,    1.69,    4.00,    1.47,    4.74,    4.33,    4.71,    6.68,    4.99,    6.71,    3.90
198307,   -1.44,   -3.25,   -3.96,   -5.55,   -6.87,   -0.39,   -2.89,   -2.70,   -3.77,   -2.70,   -5.31,   -4.95,   -6.17,   -6.50,   -7.24
198308,    1.50,    0.38,    0.68,   -1.96,   -2.89,    2.44,    0.17,    0.63,    0.05,   -0.41,    2.14,   -2.21,   -1.72,   -1.62,   -4.12
198309,    3.20,    1.45,    0.42,    1.24,   -1.04,    3.45,    2.83,    0.97,    2.26,    1.90,   -1.03,    0.75,    1.74,    0.60,   -2.45
198310,    0.42,   -2.23,   -4.09,   -5.45,  -10.31,    0.73,   -0.04,   -0.33,   -4.04,   -4.52,   -3.40,   -5.39,   -5.51,   -9.58,  -11.02
198311,    0.86,    2.95,    4.59,    5.19,    5.38,   -0.57,    2.97,    3.26,    2.47,    2.75,    6.60,    5.41,    5.00,    6.58,    4.39
198312,   -0.93,   -0.49,   -0.74,   -0.90,   -3.24,   -0.42,   -1.82,   -1.58,    0.60,    0.57,   -2.26,   -1.43,   -0.36,   -2.62,   -3.81
198401,   -0.55,   -0.93,   -0.88,   -3.40,   -2.09,   -0.40,   -0.88,   -0.92,   -0.94,    0.77,   -3.19,   -3.05,   -3.72,   -3.92,   -0.44
198402,   -3.83,   -3.41,   -3.67,   -5.72,   -4.81,   -3.32,   -5.38,   -2.82,   -4.31,   -5.00,   -2.11,   -6.70,   -4.66,   -5.60,   -4.22
198403,    1.34,    2.06,    1.61,    2.01,   -0.44,    0.97,    2.11,    1.23,    3.32,    0.83,    2.47,    1.82,    2.22,    0.75,   -1.37
198404,    1.05,    0.56,   -0.21,   -0.70,   -0.91,    1.44,    0.38,    0.64,    0.46,   -0.88,    0.38,   -0.01,   -1.39,   -1.16,   -0.71
198405,   -3.59,   -6.04,   -6.37,   -6.02,   -7.11,   -3.69,   -3.42,   -7.12,   -5.02,   -5.70,   -7.20,   -5.98,   -6.06,   -7.65,   -6.67
198406,    2.29,    2.38,    2.43,    4.84,    1.85,    1.98,    2.92,    2.22,    2.57,    2.31,    2.59,    4.70,    4.99,    1.81,    1.88
198407,   -0.07,   -1.81,   -3.48,   -3.58,   -5.97,    0.46,   -1.11,   -1.58,   -2.10,   -2.12,   -4.92,   -3.62,   -3.54,   -4.75,   -7.20
198408,    8.96,   11.41,   12.95,   14.77,   12.74,    8.30,   10.31,   11.71,   11.09,   12.70,   13.33,   15.68,   13.86,   14.58,   10.72
198409,    1.48,   -0.91,    0.21,   -1.79,   -1.80,    1.77,    0.90,   -1.21,   -0.57,    0.17,    0.25,   -0.67,   -3.14,   -1.41,   -2.22
198410,    1.31,    0.18,    0.21,   -1.81,   -2.94,    1.41,    1.12,    0.07,    0.27,    0.49,   -0.13,   -1.32,   -2.33,   -1.70,   -4.42
198411,   -0.35,   -0.52,   -1.05,   -2.06,   -4.49,   -0.32,   -0.41,   -0.94,   -0.12,   -0.61,   -1.44,   -2.29,   -1.82,   -4.16,   -4.83
198412,    2.25,    3.35,    2.64,    2.15,    1.56,    2.13,    2.46,    3.63,    3.09,    2.35,    3.14,    2.38,    1.89,    3.34,   -0.25
198501,    6.76,    7.69,   10.76,   10.99,   13.62,    5.98,    8.50,    7.16,    8.29,    9.69,   11.86,    9.60,   12.88,   12.62,   14.92
198502,    1.58,    2.33,    1.48,    2.00,    1.90,    1.60,    1.53,    3.02,    1.39,    1.36,    1.62,    1.41,    2.63,    0.89,    2.95
198503,    0.73,    0.29,   -0.41,   -2.22,   -3.14,    0.43,    1.27,    1.18,   -0.93,   -0.87,    0.05,   -2.46,   -1.96,   -0.61,   -6.12
198504,    0.66,    0.69,   -1.03,   -1.69,   -3.84,    0.84,    0.43,    1.37,   -0.18,   -1.34,   -0.63,   -2.53,   -0.80,   -3.36,   -4.46
198505,    5.84,    7.12,    6.01,    5.17,    2.22,    5.57,    6.30,    6.26,    8.12,    6.11,    5.90,    6.12,    3.96,    3.35,    0.85
198506,    1.84,    2.14,    2.21,    1.55,    0.46,    2.02,    1.54,    2.77,    1.15,    2.46,    1.95,    2.40,    0.68,    0.85,    0.02
198507,   -0.53,   -0.97,    0.56,    1.10,    1.54,   -0.28,   -0.83,   -1.63,   -0.08,    0.20,    0.95,    0.90,    1.32,    1.75,    1.27
198508,    0.00,   -0.51,   -0.34,   -0.69,   -2.58,   -0.31,    0.38,   -0.85,   -0.20,   -1.03,    0.46,   -0.57,   -0.81,   -2.82,   -2.32
198509,   -2.95,   -4.09,   -4.18,   -3.88,   -7.96,   -3.18,   -2.58,   -3.70,   -4.64,   -3.63,   -4.89,   -3.96,   -3.79,   -7.47,   -8.51
198510,    4.72,    4.90,    4.72,    4.94,    3.04,    4.52,    5.15,    4.99,    4.79,    4.29,    5.20,    5.20,    4.61,    3.77,    2.08
198511,    6.60,    8.76,    6.91,    7.34,    5.05,    7.53,    4.92,    9.19,    8.17,    6.84,    6.98,    7.40,    7.29,    6.14,    3.75
198512,    5.41,    4.31,    3.92,    3.66,    3.25,    6.36,    3.80,    3.07,    5.53,    3.99,    3.84,    2.67,    4.71,    2.70,    4.00
198601,    0.79,    1.66,    2.20,    0.40,    1.33,    1.47,   -0.13,    1.69,    1.61,    1.74,    2.70,    0.45,    0.35,    0.89,    1.90
198602,    7.84,    8.40,    7.30,    7.15,    5.82,    7.23,    8.80,    7.89,    9.05,    7.64,    6.90,    5.56,    8.99,    6.29,    5.22
198603,    5.28,    6.25,    5.85,    4.97,    4.17,    4.62,    6.24,    6.05,    6.59,    5.30,    6.42,    5.79,    4.05,    4.61,    3.60
198604,   -1.00,   -1.25,    0.36,   -1.52,    0.70,   -0.61,   -1.44,   -0.30,   -2.29,   -0.25,    0.90,   -1.29,   -1.75,    1.04,    0.12
198605,    4.36,    6.13,    5.99,    5.15,    3.43,    3.27,    5.73,    5.99,    6.31,    5.58,    6.37,    5.16,    5.13,    3.04,    3.93
198606,    2.60,    1.37,    1.13,    0.86,   -0.61,    3.04,    1.97,    1.23,    1.59,    0.70,    1.69,   -0.16,    2.04,   -0.40,   -0.87
198607,   -3.12,   -6.49,   -6.82,   -9.18,  -10.71,   -2.43,   -4.10,   -6.88,   -6.05,   -8.01,   -5.59,   -8.63,   -9.82,   -9.65,  -11.85
198608,    7.27,    6.84,    6.16,    5.77,    3.79,    7.78,    6.30,    6.77,    6.93,    5.92,    6.51,    5.27,    6.48,    5.18,    1.93
198609,   -8.51,   -8.89,   -7.66,   -7.09,   -5.99,   -8.09,   -9.32,   -9.57,   -8.12,   -8.65,   -6.19,   -6.70,   -7.54,   -5.41,   -6.66
198610,    4.37,    6.43,    5.75,    5.52,    3.48,    3.15,    6.36,    7.05,    5.76,    5.44,    6.16,    7.39,    3.59,    5.83,    0.43
198611,    2.66,    1.52,    0.66,    0.40,   -1.64,    2.84,    2.44,    0.90,    2.14,    0.82,    0.50,    1.17,   -0.55,    0.13,   -3.70
198612,   -2.45,   -2.40,   -2.55,   -3.72,   -4.68,   -1.18,   -3.76,   -2.09,   -2.76,   -2.02,   -3.18,   -3.44,   -4.00,   -4.33,   -5.10
198701,   12.93,   12.16,   12.97,   15.09,   12.01,   12.51,   13.53,   11.64,   13.09,   13.28,   12.62,   15.71,   14.37,   13.28,   10.06
198702,    2.79,    4.77,    7.02,    8.52,    7.33,    2.31,    3.65,    3.75,    6.54,    7.34,    6.68,    7.42,    9.57,    8.19,    6.39
198703,    1.77,    2.41,    2.80,    1.67,    2.09,    0.42,    3.12,    0.92,    4.45,    3.81,    1.94,    1.57,    1.80,    2.31,    1.79
198704,   -1.68,   -1.25,   -2.57,   -1.70,   -1.15,   -3.05,   -0.40,   -0.52,   -2.31,   -2.99,   -2.11,   -1.39,   -2.12,   -0.04,   -2.41
198705,    0.44,    0.08,    1.33,    0.47,    0.27,    0.08,    0.82,   -0.25,    0.41,    2.42,   -0.03,   -0.76,    1.78,    0.90,   -0.42
198706,    5.24,    6.48,    3.83,    2.46,   -0.28,    4.94,    5.61,    6.75,    6.10,    4.58,    2.61,    2.52,    2.37,    0.79,   -1.63
198707,    2.96,    5.23,    5.66,    5.70,    4.15,    1.16,    4.78,    5.76,    4.59,    5.24,    6.17,    5.81,    5.57,    3.70,    4.81
198708,    4.85,    4.19,    3.45,    2.66,    2.24,    4.71,    5.02,    4.34,    3.98,    3.48,    3.42,    2.27,    3.00,    3.48,    0.82
198709,   -2.44,   -2.95,   -1.23,   -1.02,   -1.19,   -2.47,   -2.40,   -3.47,   -2.35,   -1.62,   -0.77,   -0.74,   -1.28,   -0.76,   -1.74
198710,  -17.81,  -22.36,  -25.87,  -29.99,  -30.80,  -14.15,  -21.02,  -20.30,  -24.64,  -24.89,  -27.15,  -29.58,  -30.36,  -31.61,  -29.94
198711,   -7.12,   -8.08,   -7.70,   -6.46,   -7.52,   -6.40,   -8.04,   -7.95,   -8.25,   -7.56,   -7.89,   -6.51,   -6.41,   -8.30,   -6.60
198712,    4.60,    9.04,   10.20,   10.97,    5.70,    3.29,    6.43,    8.36,    9.82,    9.77,   10.73,   10.54,   11.56,    6.95,    4.18
198801,    5.13,    4.97,    4.27,    2.38,    1.97,    6.05,    3.51,    4.70,    5.38,    6.16,    1.88,    1.69,    3.33,    1.19,    2.89
198802,    2.86,    5.69,    7.70,   10.24,    8.14,    2.06,    4.18,    6.07,    5.27,    6.98,    8.46,   10.12,   10.39,    8.39,    7.83
198803,   -3.48,   -2.63,   -0.62,    2.44,    3.77,   -4.44,   -1.93,   -3.44,   -1.41,   -1.44,    0.50,    1.94,    3.02,    4.13,    3.38
198804,    1.03,    0.94,    0.89,    1.84,    0.51,    1.77,    0.23,    0.24,    1.79,    0.63,    1.16,    2.03,    1.65,    0.10,    0.96
198805,    1.49,   -0.02,   -0.79,   -1.28,   -2.97,    1.51,    1.46,    1.11,   -1.45,   -0.67,   -0.95,   -1.03,   -1.58,   -2.82,   -3.16
198806,    4.10,    6.02,    6.70,    6.48,    5.75,    3.72,    4.59,    5.64,    6.52,    6.66,    6.75,    5.44,    7.85,    6.36,    4.97
198807,    0.09,   -0.95,   -1.61,   -2.57,   -1.10,   -0.27,    0.54,   -1.36,   -0.42,   -1.86,   -1.32,   -2.78,   -2.22,   -1.46,   -0.46
198808,   -2.46,   -2.44,   -3.63,   -3.41,   -2.49,   -2.69,   -2.03,   -2.40,   -2.50,   -3.27,   -4.05,   -2.78,   -4.44,   -1.81,   -3.81
198809,    4.14,    4.47,    3.69,    3.42,    1.86,    4.16,    4.11,    4.53,    4.40,    3.75,    3.62,    4.16,    2.70,    2.75,    0.27
198810,    3.51,    1.16,   -0.25,    0.80,   -1.67,    2.92,    4.49,    1.17,    1.14,   -0.38,   -0.08,    1.98,   -0.45,   -0.94,   -2.99
198811,   -1.11,   -1.51,   -2.37,   -2.59,   -2.83,   -1.20,   -0.96,   -0.98,   -2.17,   -2.80,   -1.89,   -2.10,   -3.16,   -4.64,   -0.73
198812,    1.41,    1.91,    3.03,    3.17,    3.37,    1.78,    0.96,    1.04,    3.07,    2.75,    3.41,    2.98,    3.34,    5.24,    1.21
198901,    6.41,    7.23,    7.01,    6.15,    5.28,    5.90,    6.97,    6.90,    7.66,    6.60,    7.60,    5.90,    6.41,    5.04,    5.58
198902,   -2.75,   -1.61,   -0.70,    0.82,    0.38,   -2.84,   -2.59,   -1.46,   -1.85,   -1.12,   -0.20,    0.96,    0.65,    0.64,   -0.04
198903,    2.33,    3.00,    1.83,    1.71,    0.88,    1.71,    3.35,    4.23,    1.43,    1.77,    1.93,    1.39,    2.06,    0.59,    1.26
198904,    4.67,    6.57,    4.42,    5.17,    3.29,    4.31,    5.23,    6.58,    6.54,    4.84,    3.94,    5.17,    5.16,    5.22,    0.84
198905,    3.88,    4.94,    3.35,    4.91,    3.45,    4.05,    3.72,    4.54,    5.56,    2.63,    4.46,    5.28,    4.37,    4.40,    1.71
198906,    0.06,   -0.52,   -1.24,   -1.83,   -1.85,    0.90,   -0.69,   -0.68,   -0.31,   -0.35,   -2.45,   -2.05,   -1.52,   -1.67,   -2.22
198907,    8.41,    9.51,    7.70,    5.84,    2.56,    6.15,   10.84,    9.74,    9.22,    8.46,    6.79,    6.73,    5.02,    4.21,   -0.32
198908,    1.24,    2.60,    3.31,    3.26,    1.54,    0.57,    1.88,    2.47,    2.75,    3.59,    2.95,    2.98,    3.55,    2.54,    0.20
198909,    0.17,   -0.06,   -0.86,   -0.59,    0.40,   -0.74,    0.99,    0.17,   -0.30,   -1.54,    0.20,   -0.16,   -0.97,    0.51,    0.24
