This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on AC/B.

The portfolios are constructed at the end of June. Ac/B (accruals) is the change in 
operating working capital per split-adjusted share from t-2 to t-1
divided by book equity per split-adjusted share in t-1.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196511,    6.66,    3.38,    3.31,    4.92,    6.50,    7.99,    4.80,    2.09,    4.52,    1.90,    4.33,    4.34,    5.54,    5.49,    7.29
196512,    6.22,    3.33,    2.82,    4.22,    5.20,    6.76,    5.46,    3.46,    3.21,    3.62,    2.24,    5.50,    2.82,    5.89,    4.65
196601,    6.64,    3.85,    4.09,    6.63,    6.99,    7.01,    6.11,    3.73,    3.96,    3.50,    4.51,    7.39,    5.81,    6.43,    7.42
196602,    5.32,    0.84,    1.05,    2.85,    4.72,    6.27,    3.98,    1.79,    0.00,    0.63,    1.36,    2.26,    3.48,    4.04,    5.26
196603,   -0.52,   -1.89,   -2.84,   -2.54,   -0.42,    0.32,   -1.70,   -1.81,   -1.97,   -1.90,   -3.53,   -1.98,   -3.16,    0.05,   -0.78
196604,    7.04,    3.09,    3.75,    3.86,    5.58,    7.79,    6.00,    3.08,    3.10,    3.46,    3.96,    3.58,    4.16,    5.42,    5.70
196605,  -10.02,   -7.53,   -6.60,   -7.91,  -10.27,  -11.22,   -8.35,   -7.87,   -7.22,   -6.85,   -6.43,   -7.16,   -8.72,  -10.44,  -10.14
196606,    1.04,   -0.66,   -0.45,   -0.29,   -0.45,    0.97,    1.13,   -0.13,   -1.13,   -0.18,   -0.64,    0.66,   -1.31,   -0.30,   -0.58
196607,   -1.51,   -1.48,   -1.64,   -1.55,   -1.49,   -2.16,   -0.64,   -1.47,   -1.48,   -1.62,   -1.64,   -1.87,   -1.24,   -2.17,   -0.95
196608,  -10.97,   -9.39,   -8.53,  -10.00,  -10.29,  -11.68,  -10.00,   -9.31,   -9.47,   -8.95,   -8.18,   -9.45,  -10.53,   -9.63,  -10.81
196609,   -2.86,   -1.42,   -2.04,   -2.19,   -2.39,   -2.91,   -2.80,   -0.94,   -1.92,   -1.47,   -2.51,   -2.36,   -2.04,   -1.94,   -2.74
196610,   -2.69,    0.51,   -0.42,   -0.55,   -2.30,   -4.32,   -0.45,    0.88,    0.13,    0.10,   -0.85,    0.18,   -1.25,   -1.84,   -2.66
196611,    5.62,    3.83,    4.15,    3.93,    4.81,    6.16,    4.88,    3.09,    4.58,    3.42,    4.76,    3.99,    3.87,    3.77,    5.63
196612,    1.62,    1.28,    1.59,    3.05,    1.12,    1.86,    1.30,    1.24,    1.32,    1.25,    1.88,    2.45,    3.63,    0.39,    1.70
196701,   19.23,   14.64,   15.16,   16.25,   20.02,   20.93,   16.91,   15.15,   14.12,   13.83,   16.27,   14.40,   18.03,   19.18,   20.69
196702,    5.00,    2.56,    2.17,    4.37,    5.11,    6.13,    3.45,    2.73,    2.38,    2.35,    2.02,    3.87,    4.84,    3.81,    6.15
196703,    5.08,    5.29,    6.20,    6.90,    7.10,    6.31,    3.40,    5.19,    5.38,    4.84,    7.34,    5.49,    8.26,    8.76,    5.78
196704,    5.36,    3.86,    3.89,    5.33,    4.82,    6.35,    4.01,    4.72,    2.98,    2.65,    4.93,    5.87,    4.80,    5.12,    4.57
196705,   -0.19,   -1.61,   -1.77,   -1.18,   -0.57,    0.30,   -0.86,   -1.68,   -1.53,   -2.21,   -1.41,   -1.63,   -0.75,   -0.16,   -0.90
196706,    9.19,    5.84,    5.41,    8.44,   11.08,   11.43,    6.17,    7.46,    4.19,    4.28,    6.36,    6.73,   10.07,    9.10,   12.65
196707,   10.23,    7.55,    6.11,    8.33,    8.25,   10.86,    9.28,    7.23,    7.83,    5.79,    6.42,    8.42,    8.24,    6.76,    9.53
196708,    1.37,    0.31,    0.39,    0.16,   -0.71,    0.91,    2.05,   -0.08,    0.64,    0.85,   -0.04,    0.98,   -0.60,   -0.85,   -0.59
196709,    5.61,    5.63,    4.52,    6.84,    7.68,    5.39,    5.95,    3.67,    7.31,    5.21,    3.88,    7.00,    6.69,    7.97,    7.43
196710,   -0.94,   -3.01,   -3.45,   -2.59,   -1.14,    0.88,   -3.65,   -3.41,   -2.67,   -2.95,   -3.92,   -2.30,   -2.85,   -2.63,    0.14
196711,    0.72,    0.34,   -0.04,    0.62,   -0.35,    0.79,    0.61,   -0.02,    0.66,   -0.05,   -0.02,    0.66,    0.58,   -0.36,   -0.34
196712,    9.50,    6.66,    5.40,    7.55,    8.75,    9.74,    9.15,    6.59,    6.72,    3.86,    6.83,    5.33,    9.60,    6.52,   10.64
196801,    4.36,    0.37,   -0.67,    0.03,   -0.44,    6.08,    1.80,   -1.25,    1.78,    0.77,   -2.02,    0.00,    0.05,    0.88,   -1.57
196802,   -6.33,   -4.13,   -4.65,   -5.56,   -7.58,   -7.29,   -4.89,   -4.64,   -3.68,   -3.96,   -5.29,   -4.93,   -6.13,   -7.60,   -7.56
196803,   -1.04,   -0.75,   -0.33,   -1.11,   -0.25,   -1.26,   -0.70,   -0.89,   -0.62,    0.46,   -1.07,   -1.13,   -1.10,   -0.13,   -0.35
196804,   15.16,   12.18,   13.21,   14.16,   17.24,   16.78,   12.72,   11.06,   13.15,   11.41,   14.91,   12.79,   15.44,   15.48,   18.75
196805,   11.02,    5.40,    6.05,    8.61,    9.27,   13.19,    7.76,    5.56,    5.27,    5.23,    6.81,    7.85,    9.31,    9.48,    9.09
196806,    1.15,    2.51,    1.25,    1.47,   -0.20,    0.74,    1.77,    1.56,    3.33,    1.33,    1.18,    2.28,    0.72,    0.44,   -0.75
196807,   -1.98,   -2.55,   -2.70,   -3.93,   -6.00,   -1.77,   -2.26,   -2.74,   -2.35,   -2.81,   -2.57,   -3.99,   -3.88,   -5.39,   -6.50
196808,    4.35,    4.05,    3.31,    3.98,    2.31,    4.37,    4.33,    5.17,    2.94,    4.06,    2.51,    4.30,    3.69,    2.40,    2.23
196809,    8.92,    7.54,    6.74,    7.73,    6.35,    9.45,    8.21,    8.48,    6.61,    7.62,    5.80,    6.88,    8.47,    5.34,    7.17
196810,    0.43,    0.22,    1.68,    0.54,    0.45,   -0.10,    1.13,   -0.20,    0.63,    0.61,    2.81,    1.61,   -0.40,    0.11,    0.72
196811,    6.86,    7.02,    6.69,    7.80,    7.43,    7.95,    5.41,    6.73,    7.30,    5.63,    7.81,    7.88,    7.72,    6.74,    8.00
196812,    2.37,    0.11,   -0.22,   -1.14,   -0.61,    2.42,    2.31,    0.86,   -0.62,    0.58,   -1.07,   -1.07,   -1.20,   -0.96,   -0.32
196901,   -0.51,    0.09,   -0.92,   -1.77,   -1.99,   -0.16,   -0.98,   -0.42,    0.59,   -1.44,   -0.37,   -1.91,   -1.65,   -2.17,   -1.84
196902,   -9.52,   -7.43,   -7.22,   -8.29,   -9.65,  -10.35,   -8.42,   -8.09,   -6.78,   -7.43,   -7.00,   -8.60,   -8.02,   -8.75,  -10.40
196903,    3.08,    2.58,    2.41,    2.53,    1.56,    2.95,    3.25,    3.26,    1.90,    2.46,    2.36,    3.48,    1.69,    1.24,    1.83
196904,    0.52,    1.08,    0.99,    0.38,    0.45,    0.84,    0.09,    0.91,    1.25,    1.83,    0.10,    0.67,    0.13,    0.28,    0.59
196905,    0.88,    1.48,    0.43,    0.23,   -1.09,    0.75,    1.05,    2.72,    0.27,    0.15,    0.72,    1.15,   -0.57,   -0.44,   -1.63
196906,  -12.29,  -10.36,   -9.43,  -10.44,  -12.50,  -12.74,  -11.69,  -10.91,   -9.82,   -9.09,   -9.78,  -10.18,  -10.66,  -11.28,  -13.50
196907,   -9.66,   -8.36,   -8.45,   -9.52,  -11.61,   -9.72,   -9.59,   -9.12,   -7.55,   -8.42,   -8.48,  -10.19,   -8.92,  -10.57,  -12.46
196908,    5.52,    5.49,    4.95,    4.93,    6.10,    5.28,    5.78,    5.58,    5.39,    4.41,    5.40,    4.38,    5.43,    5.03,    6.99
196909,   -2.39,   -2.54,   -1.92,   -1.37,   -2.78,   -2.46,   -2.32,   -2.86,   -2.21,   -1.36,   -2.41,   -0.33,   -2.33,   -2.88,   -2.70
196910,   10.93,    7.32,    8.20,    8.62,   11.74,   11.77,   10.00,    8.37,    6.22,    6.26,    9.86,    8.93,    8.34,   12.64,   11.00
196911,   -6.58,   -4.25,   -5.10,   -4.27,   -6.52,   -7.70,   -5.37,   -4.36,   -4.13,   -4.71,   -5.44,   -4.74,   -3.85,   -5.22,   -7.58
196912,   -7.97,   -5.40,   -6.01,   -4.83,   -6.84,   -9.54,   -6.27,   -5.68,   -5.11,   -6.03,   -5.98,   -3.96,   -5.62,   -6.16,   -7.40
197001,   -3.76,   -5.51,   -4.48,   -4.44,   -4.54,   -4.38,   -3.08,   -5.84,   -5.16,   -5.14,   -3.92,   -4.18,   -4.68,   -3.84,   -5.12
197002,    3.94,    4.80,    5.34,    3.73,    3.28,    3.00,    4.97,    4.96,    4.63,    5.39,    5.30,    2.76,    4.62,    3.09,    3.44
197003,   -2.27,   -1.87,   -1.54,   -2.31,   -4.16,   -2.53,   -1.98,   -1.99,   -1.74,   -1.23,   -1.80,   -1.48,   -3.06,   -3.83,   -4.43
197004,  -18.22,  -12.47,  -13.10,  -15.50,  -19.26,  -19.13,  -17.21,  -12.82,  -12.11,  -12.53,  -13.59,  -14.76,  -16.18,  -17.52,  -20.69
197005,   -9.64,   -8.41,   -8.96,   -9.64,  -10.08,  -10.09,   -9.14,   -8.95,   -7.83,   -7.97,   -9.82,   -8.69,  -10.51,  -10.35,   -9.86
197006,   -8.21,   -7.39,   -5.83,   -7.19,   -9.51,   -9.39,   -6.91,   -7.90,   -6.85,   -4.20,   -7.22,   -6.92,   -7.44,   -9.06,   -9.88
197007,    5.40,    7.83,    6.88,    5.91,    4.40,    4.83,    6.26,    8.10,    7.60,    8.69,    5.22,    6.04,    5.79,    4.53,    4.30
197008,    7.64,    5.40,    5.80,    5.61,    7.42,    7.29,    8.18,    4.99,    5.77,    5.84,    5.77,    5.08,    6.13,    8.01,    6.96
197009,   13.58,   10.03,   10.84,   12.10,   17.74,   15.25,   11.03,   10.00,   10.07,    9.71,   11.88,   12.47,   11.74,   14.74,   20.07
197010,   -5.61,   -4.28,   -5.07,   -6.04,   -8.96,   -6.47,   -4.29,   -2.92,   -5.53,   -4.66,   -5.45,   -6.19,   -5.90,   -8.08,   -9.65
197011,   -0.47,    2.08,    1.68,    0.36,   -1.56,   -1.61,    1.28,    1.79,    2.34,    1.71,    1.65,   -0.57,    1.26,   -0.45,   -2.43
197012,    8.41,    8.42,    8.65,    9.73,    8.57,    8.22,    8.71,    8.47,    8.37,    8.43,    8.86,    9.25,   10.20,    9.14,    8.13
197101,   16.64,   11.03,   11.65,   11.92,   16.23,   17.68,   15.06,   11.33,   10.76,   13.14,   10.30,   11.92,   11.93,   14.15,   17.85
197102,    5.46,    4.14,    4.37,    4.44,    5.53,    6.33,    4.13,    4.09,    4.18,    4.19,    4.54,    4.17,    4.69,    5.08,    5.87
197103,    6.49,    5.24,    5.47,    5.48,    6.79,    6.68,    6.20,    5.07,    5.40,    4.81,    6.06,    4.47,    6.47,    7.34,    6.37
197104,    2.67,    2.68,    3.59,    4.55,    2.58,    2.48,    2.97,    4.18,    1.31,    5.03,    2.29,    4.93,    4.17,    2.73,    2.47
197105,   -5.51,   -4.31,   -3.87,   -4.30,   -6.20,   -5.97,   -4.80,   -3.57,   -4.98,   -3.89,   -3.85,   -3.63,   -4.97,   -5.83,   -6.48
197106,   -2.19,   -1.38,   -1.34,   -1.88,   -2.15,   -2.31,   -2.02,   -0.42,   -2.25,   -1.28,   -1.40,   -1.28,   -2.46,   -2.10,   -2.19
197107,   -6.29,   -4.66,   -5.19,   -6.12,   -7.32,   -6.85,   -5.65,   -5.06,   -4.25,   -5.17,   -5.22,   -6.24,   -6.00,   -6.61,   -7.89
197108,    4.18,    4.40,    4.97,    5.62,    5.19,    4.34,    4.00,    3.98,    4.82,    4.27,    5.69,    5.62,    5.62,    6.31,    4.30
197109,   -0.99,   -0.10,   -0.47,   -0.04,    0.27,   -0.67,   -1.35,   -0.87,    0.69,   -0.36,   -0.59,   -0.36,    0.28,    0.36,    0.20
197110,   -6.61,   -6.01,   -6.66,   -5.93,   -6.61,   -6.95,   -6.22,   -5.65,   -6.37,   -6.46,   -6.87,   -5.81,   -6.07,   -6.69,   -6.55
197111,   -4.34,   -2.65,   -2.29,   -2.78,   -4.13,   -4.14,   -4.58,   -3.24,   -2.06,   -2.10,   -2.48,   -2.14,   -3.45,   -3.87,   -4.33
197112,   13.53,   11.60,   11.27,   12.56,   13.38,   13.77,   13.26,   11.47,   11.72,   11.66,   10.88,   11.84,   13.29,   12.46,   14.12
197201,   13.72,    9.07,    9.28,    8.44,   11.52,   13.57,   13.89,    9.92,    8.20,    8.92,    9.64,    9.42,    7.43,   11.31,   11.69
197202,    4.73,    4.82,    4.15,    4.76,    4.83,    4.84,    4.62,    4.64,    5.00,    3.81,    4.48,    4.58,    4.95,    5.32,    4.43
197203,   -1.11,   -0.09,    0.88,    0.52,   -0.12,   -1.99,   -0.12,    0.15,   -0.34,    1.62,    0.13,    0.70,    0.34,   -0.67,    0.32
197204,    0.34,    1.29,    0.43,    0.16,    0.51,    0.26,    0.42,    1.75,    0.82,   -0.16,    1.04,    0.70,   -0.39,   -0.25,    1.11
197205,   -2.26,   -1.59,   -1.18,   -1.19,   -2.79,   -3.12,   -1.30,   -1.70,   -1.47,   -1.37,   -0.99,   -1.51,   -0.87,   -2.30,   -3.18
197206,   -3.24,   -3.45,   -3.32,   -4.13,   -4.14,   -3.63,   -2.81,   -3.75,   -3.15,   -3.22,   -3.42,   -3.73,   -4.54,   -3.91,   -4.31
197207,   -3.60,   -2.96,   -2.84,   -2.36,   -3.93,   -3.89,   -3.19,   -3.30,   -2.62,   -3.40,   -2.30,   -2.09,   -2.62,   -2.31,   -5.09
197208,    0.12,    2.02,    2.82,    1.88,   -0.42,    0.00,    0.30,    1.44,    2.57,    3.58,    2.07,    1.74,    2.03,   -0.12,   -0.63
197209,   -3.95,   -3.20,   -3.39,   -2.82,   -3.69,   -4.06,   -3.80,   -3.99,   -2.44,   -3.44,   -3.33,   -2.17,   -3.45,   -3.55,   -3.79
197210,   -2.68,   -1.42,   -1.22,   -1.47,   -2.62,   -3.52,   -1.49,   -0.96,   -1.86,   -1.03,   -1.41,   -0.76,   -2.17,   -1.73,   -3.24
197211,    5.76,    5.13,    6.28,    5.24,    4.08,    5.07,    6.72,    4.57,    5.67,    6.13,    6.43,    5.21,    5.27,    4.21,    4.00
197212,   -2.59,   -2.11,   -1.59,   -0.75,   -2.58,   -2.81,   -2.28,   -1.51,   -2.69,   -1.33,   -1.84,   -0.76,   -0.74,   -1.34,   -3.46
197301,   -3.40,   -4.05,   -3.19,   -4.27,   -5.35,   -2.59,   -4.54,   -4.54,   -3.57,   -3.85,   -2.54,   -4.31,   -4.22,   -4.44,   -5.99
197302,   -8.39,   -6.40,   -7.17,   -7.24,   -8.84,   -8.85,   -7.74,   -6.58,   -6.23,   -7.95,   -6.40,   -6.48,   -7.98,   -7.97,   -9.46
197303,   -2.53,   -1.91,   -2.13,   -2.83,   -3.29,   -1.88,   -3.45,   -1.72,   -2.10,   -1.59,   -2.67,   -3.30,   -2.38,   -1.62,   -4.49
197304,   -8.41,   -6.24,   -6.03,   -6.56,   -8.88,   -9.45,   -6.94,   -6.54,   -5.94,   -6.42,   -5.64,   -6.68,   -6.44,   -7.88,   -9.60
197305,   -9.49,   -7.28,   -7.53,   -7.43,  -10.57,   -9.94,   -8.86,   -7.28,   -7.29,   -7.80,   -7.26,   -7.48,   -7.39,   -9.00,  -11.68
197306,   -2.86,   -3.34,   -3.22,   -3.55,   -4.61,   -3.38,   -2.12,   -3.31,   -3.37,   -3.23,   -3.22,   -2.85,   -4.24,   -3.57,   -5.35
197307,   13.32,   12.07,   10.55,   13.14,   15.56,   13.48,   13.10,   12.59,   11.56,   11.56,    9.71,   12.92,   13.34,   13.38,   17.12
197308,   -4.74,   -3.24,   -4.50,   -4.25,   -5.53,   -5.48,   -3.71,   -3.28,   -3.20,   -4.47,   -4.54,   -4.74,   -3.80,   -4.55,   -6.23
197309,    8.88,    8.17,    8.40,    9.24,    9.54,    8.56,    9.33,    9.42,    6.95,    7.98,    8.77,   10.10,    8.45,   10.05,    9.17
197310,    1.64,    2.26,    0.60,   -0.16,   -1.38,    0.90,    2.68,    2.17,    2.34,    0.77,    0.45,    0.22,   -0.51,   -1.16,   -1.53
197311,  -19.77,  -16.36,  -16.75,  -18.88,  -21.79,  -20.73,  -18.44,  -17.38,  -15.36,  -15.79,  -17.56,  -18.57,  -19.17,  -20.55,  -22.68
197312,   -4.52,   -1.58,   -2.37,   -4.04,   -5.30,   -6.00,   -2.50,   -1.22,   -1.93,   -1.31,   -3.28,   -3.85,   -4.22,   -4.90,   -5.58
197401,   18.66,   11.13,   11.62,   12.98,   15.66,   20.20,   16.59,   10.62,   11.63,   10.41,   12.67,   11.21,   14.63,   16.32,   15.17
197402,    1.52,    0.92,    0.77,    0.62,    0.71,    0.87,    2.42,    0.96,    0.89,    0.56,    0.95,    0.51,    0.71,   -0.60,    1.68
197403,    1.62,    0.93,    1.44,    0.97,    0.52,    2.64,    0.22,    0.21,    1.64,    1.55,    1.34,    1.60,    0.38,    1.55,   -0.25
197404,   -4.64,   -4.75,   -3.60,   -5.58,   -5.27,   -5.13,   -3.97,   -4.88,   -4.63,   -3.58,   -3.62,   -4.92,   -6.21,   -4.54,   -5.81
197405,   -7.16,   -6.07,   -5.31,   -6.15,   -8.10,   -7.50,   -6.69,   -5.70,   -6.44,   -5.33,   -5.29,   -6.19,   -6.10,   -7.12,   -8.83
197406,   -1.60,   -1.59,   -1.08,   -2.51,   -3.62,   -1.88,   -1.21,   -1.39,   -1.79,   -0.44,   -1.64,   -1.57,   -3.39,   -2.64,   -4.34
197407,   -4.73,   -4.07,   -4.79,   -5.09,   -6.27,   -4.72,   -4.75,   -4.15,   -3.99,   -5.09,   -4.47,   -5.56,   -4.65,   -6.23,   -6.30
197408,   -6.70,   -6.83,   -7.79,   -8.17,   -9.13,   -6.77,   -6.61,   -6.61,   -7.06,   -8.31,   -7.23,   -8.26,   -8.08,   -8.79,   -9.38
197409,   -8.46,   -8.03,   -8.61,   -8.12,  -10.61,   -8.64,   -8.23,   -7.54,   -8.52,   -7.98,   -9.30,   -8.80,   -7.48,  -10.34,  -10.80
197410,   11.69,   11.25,   11.91,   10.71,    8.48,   11.75,   11.61,    9.97,   12.54,   12.37,   11.41,   11.73,    9.74,    9.82,    7.49
197411,   -4.35,   -3.72,   -5.15,   -5.56,   -7.37,   -4.06,   -4.71,   -3.48,   -3.95,   -5.79,   -4.45,   -4.97,   -6.11,   -7.09,   -7.57
197412,   -8.43,   -5.74,   -7.24,   -7.23,   -9.55,   -9.47,   -7.20,   -6.78,   -4.70,   -7.37,   -7.09,   -7.52,   -6.96,   -8.49,  -10.34
197501,   29.97,   25.62,   27.14,   29.60,   36.69,   31.94,   27.64,   26.82,   24.42,   26.51,   27.85,   27.79,   31.34,   33.97,   38.70
197502,    6.56,    6.80,    5.97,    4.89,    5.33,    6.64,    6.46,    7.62,    5.99,    6.11,    5.81,    5.35,    4.45,    6.70,    4.32
197503,    9.42,    6.74,    9.06,    9.42,   13.26,   10.26,    8.42,    6.08,    7.39,    8.71,    9.46,    9.06,    9.77,   11.14,   14.84
197504,    5.19,    4.33,    5.11,    3.95,    4.32,    4.40,    6.13,    4.78,    3.88,    6.51,    3.55,    3.31,    4.56,    3.56,    4.89
197505,    7.91,    7.67,    7.58,    8.25,    8.90,    9.02,    6.58,    7.10,    8.23,    7.45,    7.74,    7.95,    8.53,    8.72,    9.03
197506,    8.84,    6.09,    7.08,    8.51,    8.66,   10.02,    7.43,    6.21,    5.97,    6.17,    8.09,    8.61,    8.41,    9.87,    7.76
197507,   -0.39,   -2.02,   -1.23,   -1.79,   -0.78,   -0.33,   -0.46,   -1.66,   -2.38,   -1.76,   -0.66,   -1.72,   -1.85,   -1.53,   -0.21
197508,   -5.38,   -3.73,   -4.06,   -4.72,   -6.56,   -6.42,   -4.03,   -3.69,   -3.77,   -3.94,   -4.19,   -5.24,   -4.25,   -6.64,   -6.50
197509,   -3.39,   -3.09,   -3.32,   -3.01,   -3.88,   -3.72,   -2.97,   -2.86,   -3.32,   -3.43,   -3.21,   -3.05,   -2.97,   -3.05,   -4.52
197510,    1.29,    3.51,    3.74,    3.27,    1.81,    0.73,    2.01,    3.49,    3.53,    3.29,    4.22,    3.82,    2.78,    1.32,    2.18
197511,    1.59,    3.78,    3.02,    2.31,    2.38,    1.40,    1.85,    2.54,    5.00,    2.95,    3.09,    3.13,    1.55,    2.71,    2.13
197512,    0.73,   -0.54,   -0.97,   -1.08,   -1.18,    2.24,   -1.24,   -0.01,   -1.05,   -1.01,   -0.93,   -1.81,   -0.42,   -1.77,   -0.73
197601,   22.25,   19.09,   19.04,   21.03,   23.10,   24.07,   19.89,   19.04,   19.14,   18.71,   19.40,   21.00,   21.06,   23.54,   22.75
197602,   14.73,    7.40,    7.91,    9.89,   13.25,   17.95,   10.53,    7.33,    7.47,    6.62,    9.28,   10.11,    9.69,   11.67,   14.46
197603,    1.44,    1.23,    1.93,    1.59,    1.82,    1.97,    0.75,    1.52,    0.95,    1.59,    2.30,    1.67,    1.51,    2.05,    1.64
197604,   -0.99,   -0.34,   -1.15,   -1.60,   -1.38,   -1.58,   -0.23,   -0.11,   -0.57,   -1.19,   -1.10,   -1.76,   -1.44,   -0.70,   -1.91
197605,   -2.26,   -1.80,   -2.54,   -2.05,   -2.95,   -3.15,   -1.11,   -0.93,   -2.66,   -2.13,   -2.97,   -1.75,   -2.32,   -2.15,   -3.56
197606,    3.41,    2.97,    2.67,    3.46,    3.49,    2.87,    4.09,    1.75,    4.18,    3.57,    1.73,    3.48,    3.44,    4.50,    2.71
197607,    0.13,    0.23,    0.23,    0.01,   -0.52,   -0.32,    0.76,    0.16,    0.32,   -0.29,    0.81,    0.08,   -0.06,    0.76,   -1.31
197608,   -3.17,   -1.82,   -0.65,   -1.40,   -2.71,   -4.04,   -1.99,   -2.42,   -1.00,   -0.27,   -1.06,   -1.21,   -1.59,   -2.06,   -3.11
197609,    1.33,    1.61,    2.88,    2.27,    2.07,    0.93,    1.88,    1.64,    1.58,    2.74,    3.04,    3.09,    1.43,    2.67,    1.69
197610,   -2.82,   -2.08,   -2.15,   -2.22,   -3.04,   -3.20,   -2.29,   -2.20,   -1.91,   -2.33,   -1.94,   -2.14,   -2.30,   -2.17,   -3.59
197611,    3.30,    2.46,    2.89,    2.28,    2.20,    3.64,    2.83,    3.25,    1.38,    2.90,    2.88,    3.08,    1.47,    2.65,    1.92
197612,   10.62,   10.01,   10.81,    8.64,    9.76,   11.00,   10.10,   10.26,    9.68,   11.37,   10.20,    8.19,    9.09,    8.25,   10.71
197701,    5.23,    4.16,    1.96,    2.51,    3.57,    6.33,    3.73,    5.09,    2.87,    1.43,    2.54,    2.21,    2.81,    2.89,    3.99
197702,   -0.12,    0.08,   -1.05,   -0.22,    0.18,    0.00,   -0.27,    0.25,   -0.16,   -0.49,   -1.67,   -0.69,    0.25,    0.92,   -0.28
197703,    0.67,    0.25,    1.97,    0.75,    0.68,    0.00,    1.57,    0.37,    0.09,    2.42,    1.47,    0.01,    1.49,    0.80,    0.61
197704,    2.25,    2.19,    1.15,    1.05,    1.40,    2.42,    2.01,    2.47,    1.82,    1.98,    0.24,    1.25,    0.83,    1.19,    1.54
197705,    0.51,    0.35,   -0.02,    0.47,    0.31,   -0.46,    1.80,    0.19,    0.57,    0.25,   -0.32,    0.18,    0.77,   -0.14,    0.59
197706,    5.84,    5.85,    5.30,    5.88,    5.67,    5.87,    5.79,    5.51,    6.32,    5.16,    5.46,    6.33,    5.42,    5.92,    5.52
197707,    0.30,    0.83,    0.49,    0.63,    1.29,    0.20,    0.44,    0.53,    1.16,    0.15,    0.83,    0.14,    1.05,    0.22,    1.96
197708,   -0.14,   -0.84,   -1.34,   -1.60,   -0.43,    0.36,   -0.86,   -1.33,   -0.32,   -0.73,   -1.97,   -2.00,   -1.26,   -0.44,   -0.43
197709,    1.33,    1.49,    1.50,    1.18,    0.99,    1.18,    1.56,    1.01,    2.00,    0.78,    2.24,    2.17,    0.33,    1.44,    0.71
197710,   -2.53,   -2.50,   -2.28,   -2.87,   -2.44,   -2.84,   -2.09,   -2.84,   -2.12,   -1.87,   -2.71,   -2.11,   -3.52,   -2.20,   -2.58
197711,    7.69,    6.88,    7.04,    7.49,    7.58,    7.82,    7.51,    7.83,    5.84,    6.60,    7.50,    7.28,    7.67,    7.59,    7.58
197712,    2.69,    2.33,    1.87,    1.13,    2.22,    2.82,    2.50,    2.94,    1.65,    1.63,    2.13,    1.69,    0.64,    1.81,    2.48
197801,   -1.16,   -1.13,   -2.26,   -1.89,   -1.55,   -0.76,   -1.72,   -1.21,   -1.05,   -1.92,   -2.61,   -1.99,   -1.80,   -2.37,   -1.03
197802,    3.53,    1.72,    1.54,    1.91,    2.83,    3.93,    2.98,    1.94,    1.47,    0.75,    2.36,    1.39,    2.36,    2.42,    3.09
197803,    8.00,    6.07,    6.43,    6.27,    7.15,    9.00,    6.59,    6.40,    5.70,    6.85,    5.99,    5.69,    6.77,    7.04,    7.22
197804,    8.66,    7.91,    7.33,    8.84,    8.25,    8.66,    8.66,    7.64,    8.21,    7.38,    7.28,    7.74,    9.77,    7.92,    8.46
197805,    9.10,    6.48,    5.62,    6.34,    8.13,    9.69,    8.27,    6.21,    6.77,    5.89,    5.34,    6.35,    6.32,    7.60,    8.47
