This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The total return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
200007,   3.873,   6.164,   9.297,  13.565,  43.730,   2.793,   4.350,   5.508,   6.996,   8.183,   9.955,  12.170,  14.872,  21.285,  57.571
200008,   3.531,   5.444,   7.645,  11.797,  32.984,   2.622,   3.962,   4.878,   5.974,   7.034,   8.491,  10.357,  12.929,  17.675,  44.500
200009,   2.853,   4.796,   7.158,  10.478,  30.435,   2.133,   3.271,   4.233,   5.345,   6.584,   7.747,   9.157,  12.227,  17.254,  36.981
200010,   2.606,   4.390,   6.799,  10.360,  27.307,   2.161,   2.904,   3.903,   4.915,   5.923,   7.387,   9.625,  11.607,  17.208,  36.134
200011,   2.872,   5.346,   7.767,  12.248,  31.905,   2.218,   3.431,   4.805,   5.866,   7.169,   8.632,  11.011,  13.712,  21.317,  43.193
200012,   3.188,   5.609,   8.508,  14.554,  37.168,   2.479,   3.611,   5.018,   6.142,   7.582,   9.453,  12.219,  16.036,  23.098,  46.018
200101,   3.505,   6.262,   9.545,  17.460,  48.967,   2.609,   4.011,   5.384,   6.802,   8.556,  10.655,  14.163,  19.922,  29.579,  65.664
200102,   3.576,   6.145,   9.703,  16.678,  52.382,   2.813,   4.205,   5.566,   6.886,   8.388,  11.163,  14.203,  19.174,  29.923,  70.795
200103,   3.506,   5.935,   9.086,  16.019,  48.997,   2.689,   4.322,   5.248,   6.688,   8.542,  10.754,  13.429,  18.023,  27.193,  62.236
200104,   3.088,   4.912,   7.480,  12.188,  36.116,   2.356,   3.730,   4.529,   5.510,   6.865,   8.287,  10.885,  14.181,  21.406,  47.461
200105,   2.613,   4.548,   7.162,  11.045,  42.110,   2.159,   3.048,   4.080,   5.059,   6.366,   8.327,  10.175,  13.021,  20.280,  51.650
200106,   2.571,   4.370,   7.100,  11.622,  41.078,   2.059,   2.996,   3.875,   4.796,   5.975,   8.008,  10.046,  13.268,  20.294,  47.959
200107,   1.935,   3.536,   5.362,   9.303,  32.007,   1.536,   2.302,   3.135,   3.930,   4.996,   6.482,   8.503,  11.297,  17.169,  38.381
200108,   1.716,   3.132,   5.006,   8.465,  24.406,   1.267,   2.058,   2.745,   3.519,   4.326,   5.929,   7.701,  10.158,  15.497,  31.715
200109,   1.579,   2.953,   4.794,   8.034,  22.046,   1.166,   1.907,   2.500,   3.376,   4.111,   5.417,   7.181,   8.852,  14.127,  29.302
200110,   2.667,   4.480,   7.982,  12.564,  28.479,   1.929,   3.058,   4.202,   5.277,   7.023,   8.837,  10.550,  13.994,  19.990,  40.319
200111,   2.731,   4.956,   8.406,  13.594,  32.933,   2.153,   3.126,   4.641,   5.823,   7.555,   9.196,  11.632,  15.282,  22.202,  47.261
200112,   2.839,   5.375,   8.732,  14.118,  34.449,   2.245,   3.425,   4.802,   5.983,   7.743,   9.649,  12.378,  15.671,  22.584,  49.576
200201,   1.881,   3.418,   5.568,   9.316,  26.307,   1.537,   2.333,   3.052,   3.771,   4.980,   6.395,   8.069,  10.400,  16.107,  37.630
200202,   1.572,   3.036,   4.854,   8.073,  22.192,   1.257,   1.949,   2.646,   3.326,   4.313,   5.370,   6.974,   9.329,  14.122,  32.740
200203,   1.578,   3.017,   4.547,   7.875,  21.010,   1.281,   1.937,   2.531,   3.307,   4.078,   5.304,   6.721,   9.115,  13.991,  31.827
200204,   1.514,   2.963,   4.220,   7.655,  20.825,   1.205,   1.799,   2.505,   3.323,   3.866,   5.213,   6.355,   8.692,  14.027,  31.007
200205,   1.473,   2.717,   4.416,   7.194,  19.814,   1.223,   1.807,   2.445,   3.128,   3.838,   4.840,   6.258,   8.038,  12.328,  29.458
200206,   1.413,   2.606,   3.995,   6.870,  18.432,   1.109,   1.736,   2.252,   2.966,   3.581,   4.663,   5.823,   7.929,  11.781,  26.646
200207,   1.734,   3.070,   4.859,   7.599,  20.572,   1.358,   2.014,   2.698,   3.461,   4.338,   5.294,   6.722,   8.747,  12.953,  27.245
200208,   3.650,   5.591,   8.001,  12.255,  28.317,   3.027,   4.081,   4.988,   5.971,   7.218,   8.770,  10.579,  13.627,  21.192,  42.950
200209,   4.221,   6.482,   9.583,  14.183,  31.480,   3.525,   4.713,   5.799,   6.976,   8.452,  10.336,  12.210,  15.765,  22.756,  51.702
200210,   4.465,   7.012,  10.074,  15.262,  32.338,   3.723,   5.180,   6.318,   7.509,   8.832,  10.593,  12.932,  16.733,  23.258,  53.360
200211,   3.744,   6.521,   9.451,  14.231,  34.421,   2.777,   4.568,   5.973,   7.105,   8.409,  10.207,  12.927,  16.347,  24.606,  54.101
200212,   3.900,   6.488,   9.570,  14.228,  37.292,   2.848,   4.683,   5.757,   7.029,   8.588,  10.451,  12.630,  16.795,  24.115,  54.145
200301,   3.114,   5.433,   7.905,  12.641,  33.114,   2.414,   3.719,   4.837,   5.875,   7.183,   8.791,  10.875,  14.153,  21.500,  46.344
200302,   2.196,   3.700,   5.376,   8.622,  23.345,   1.634,   2.589,   3.210,   4.085,   4.967,   5.911,   7.495,   9.972,  15.020,  36.950
200303,   1.933,   3.068,   4.554,   7.033,  17.594,   1.454,   2.199,   2.826,   3.433,   4.251,   5.027,   6.339,   8.070,  12.493,  31.501
200304,   2.041,   3.375,   4.877,   7.653,  18.334,   1.543,   2.381,   3.062,   3.788,   4.438,   5.270,   6.553,   8.627,  12.795,  31.495
200305,   1.866,   3.206,   4.630,   7.429,  17.670,   1.280,   2.281,   2.923,   3.566,   4.235,   5.207,   6.312,   8.121,  12.150,  30.224
200306,   1.725,   3.091,   4.584,   7.096,  18.561,   1.357,   2.183,   2.834,   3.406,   4.118,   5.047,   6.209,   8.175,  11.419,  29.558
200307,   1.412,   2.577,   4.009,   6.313,  18.299,   1.096,   1.747,   2.295,   2.841,   3.586,   4.355,   5.442,   7.193,  10.386,  27.469
200308,   1.369,   2.515,   3.814,   6.040,  17.546,   1.014,   1.761,   2.205,   2.792,   3.410,   4.258,   5.367,   7.050,   9.833,  25.847
200309,   1.173,   2.225,   3.376,   5.500,  15.198,   0.879,   1.491,   1.934,   2.458,   2.988,   3.768,   4.687,   6.336,   8.749,  22.128
200310,   1.096,   1.979,   3.090,   5.004,  14.649,   0.816,   1.389,   1.855,   2.297,   2.822,   3.439,   4.266,   5.865,   8.209,  21.278
200311,   0.999,   1.859,   2.893,   4.591,  12.443,   0.750,   1.261,   1.704,   2.097,   2.613,   3.240,   3.908,   5.331,   7.591,  17.683
200312,   1.013,   1.829,   2.949,   4.514,  12.050,   0.751,   1.288,   1.687,   2.120,   2.620,   3.302,   3.964,   5.456,   7.655,  16.948
200401,   0.937,   1.757,   2.810,   4.601,  11.654,   0.709,   1.209,   1.517,   2.014,   2.415,   3.011,   4.029,   5.179,   7.232,  16.802
200402,   0.928,   1.729,   2.809,   4.617,  12.590,   0.712,   1.200,   1.574,   2.037,   2.529,   3.145,   4.113,   5.233,   7.332,  16.792
200403,   0.936,   1.790,   2.925,   4.808,  12.336,   0.740,   1.202,   1.597,   2.034,   2.608,   3.270,   4.219,   5.293,   7.364,  16.988
200404,   1.069,   1.926,   3.089,   4.879,  12.684,   0.879,   1.326,   1.713,   2.173,   2.763,   3.448,   4.145,   5.403,   7.772,  17.319
200405,   1.133,   1.990,   3.065,   4.714,  12.617,   0.896,   1.394,   1.828,   2.207,   2.730,   3.381,   4.215,   5.386,   7.329,  17.559
200406,   1.192,   2.069,   3.154,   4.864,  12.922,   0.983,   1.431,   1.869,   2.361,   2.914,   3.407,   4.207,   5.364,   7.468,  16.785
200407,   1.027,   1.917,   2.953,   4.456,  11.869,   0.863,   1.291,   1.703,   2.169,   2.654,   3.262,   4.028,   5.130,   6.930,  16.204
200408,   0.959,   1.781,   2.942,   4.560,  11.434,   0.819,   1.213,   1.607,   2.085,   2.627,   3.281,   4.144,   5.251,   7.396,  16.305
200409,   0.917,   1.682,   2.934,   4.784,  12.059,   0.725,   1.161,   1.528,   2.049,   2.631,   3.330,   4.065,   5.256,   7.699,  16.664
200410,   0.920,   1.714,   2.803,   4.709,  11.303,   0.712,   1.132,   1.561,   1.980,   2.495,   3.113,   3.933,   5.234,   7.350,  15.826
200411,   0.932,   1.760,   2.793,   4.408,  10.855,   0.788,   1.171,   1.592,   2.059,   2.521,   3.073,   3.805,   4.960,   6.727,  14.030
200412,   0.953,   1.766,   2.773,   4.179,  10.840,   0.804,   1.164,   1.562,   1.979,   2.477,   2.995,   3.739,   4.823,   6.490,  14.801
200501,   0.939,   1.668,   2.629,   4.065,   9.935,   0.802,   1.141,   1.492,   1.903,   2.374,   2.897,   3.612,   4.616,   5.906,  14.449
200502,   0.870,   1.554,   2.470,   3.906,  10.062,   0.721,   1.039,   1.415,   1.796,   2.218,   2.689,   3.447,   4.286,   5.764,  13.469
200503,   0.851,   1.603,   2.528,   3.832,   9.096,   0.645,   1.118,   1.454,   1.828,   2.322,   2.787,   3.469,   4.222,   5.901,  12.880
200504,   0.878,   1.694,   2.578,   4.062,   9.875,   0.713,   1.171,   1.473,   1.913,   2.379,   2.956,   3.618,   4.604,   6.103,  13.351
200505,   1.039,   1.962,   2.949,   4.507,  11.211,   0.849,   1.345,   1.751,   2.203,   2.715,   3.197,   4.179,   5.198,   6.965,  15.724
200506,   1.001,   1.935,   3.000,   4.744,  12.097,   0.815,   1.315,   1.719,   2.247,   2.758,   3.374,   4.239,   5.304,   7.472,  16.966
200507,   0.905,   1.891,   2.875,   4.584,  11.157,   0.737,   1.261,   1.678,   2.135,   2.700,   3.284,   4.141,   5.250,   7.392,  16.725
200508,   0.741,   1.632,   2.539,   4.141,   9.813,   0.603,   1.002,   1.435,   1.817,   2.255,   2.809,   3.505,   4.583,   6.191,  14.126
200509,   0.792,   1.573,   2.484,   3.957,   9.421,   0.619,   1.040,   1.376,   1.751,   2.214,   2.766,   3.517,   4.438,   5.930,  13.475
200510,   0.818,   1.641,   2.589,   4.118,   9.454,   0.675,   1.065,   1.479,   1.847,   2.293,   2.864,   3.749,   4.641,   6.100,  13.864
200511,   0.954,   2.011,   3.038,   4.818,   9.793,   0.818,   1.299,   1.718,   2.203,   2.773,   3.435,   4.276,   5.428,   6.927,  14.128
200512,   0.996,   2.122,   3.211,   5.083,  10.956,   0.836,   1.366,   1.875,   2.357,   2.884,   3.624,   4.464,   5.633,   7.659,  15.028
200601,   0.877,   1.886,   3.002,   4.607,  10.097,   0.735,   1.201,   1.648,   2.088,   2.689,   3.394,   4.120,   5.278,   6.948,  14.467
200602,   0.837,   1.597,   2.574,   3.925,   8.712,   0.673,   1.007,   1.401,   1.798,   2.312,   2.904,   3.578,   4.504,   5.852,  13.155
200603,   0.838,   1.621,   2.624,   4.023,   8.966,   0.697,   1.041,   1.467,   1.866,   2.397,   2.973,   3.690,   4.608,   6.153,  12.150
200604,   0.834,   1.617,   2.681,   4.067,   9.270,   0.679,   1.042,   1.413,   1.847,   2.423,   2.981,   3.635,   4.661,   6.097,  11.641
200605,   0.815,   1.593,   2.653,   4.080,   8.959,   0.666,   1.075,   1.408,   1.832,   2.393,   2.944,   3.683,   4.606,   6.228,  11.865
200606,   0.893,   1.731,   2.938,   4.441,   9.950,   0.688,   1.144,   1.528,   2.039,   2.553,   3.224,   4.030,   4.986,   6.756,  13.092
200607,   1.024,   2.069,   3.520,   5.614,  12.239,   0.850,   1.342,   1.847,   2.496,   3.095,   3.938,   5.068,   6.354,   8.444,  15.772
200608,   1.183,   2.397,   3.838,   6.192,  13.325,   0.847,   1.552,   2.136,   2.811,   3.521,   4.312,   5.443,   6.997,   9.340,  16.622
200609,   1.049,   2.285,   3.820,   6.041,  12.631,   0.769,   1.386,   2.019,   2.699,   3.510,   4.253,   5.412,   6.907,   8.880,  15.537
200610,   0.924,   2.029,   3.523,   5.394,  11.745,   0.638,   1.256,   1.795,   2.455,   3.159,   3.865,   4.853,   6.144,   8.027,  15.048
200611,   0.691,   1.566,   2.699,   4.366,  10.343,   0.519,   0.955,   1.401,   1.853,   2.420,   3.065,   3.779,   4.824,   6.809,  14.979
200612,   0.684,   1.591,   2.658,   4.319,  10.202,   0.516,   0.972,   1.465,   1.869,   2.361,   3.016,   3.822,   4.881,   6.289,  13.931
200701,   0.650,   1.370,   2.369,   3.672,   9.234,   0.504,   0.851,   1.260,   1.628,   2.052,   2.681,   3.230,   4.194,   5.562,  12.151
200702,   0.661,   1.331,   2.174,   3.343,   7.961,   0.453,   0.831,   1.185,   1.536,   1.939,   2.480,   3.036,   3.872,   5.144,  11.299
200703,   0.751,   1.436,   2.260,   3.457,   8.016,   0.558,   0.930,   1.255,   1.669,   2.022,   2.491,   3.111,   4.000,   5.256,  11.134
200704,   0.873,   1.564,   2.435,   3.773,   8.649,   0.670,   1.090,   1.444,   1.767,   2.250,   2.726,   3.366,   4.323,   5.503,  12.198
200705,   0.939,   1.594,   2.409,   3.700,   9.488,   0.679,   1.158,   1.465,   1.773,   2.194,   2.673,   3.282,   4.159,   5.554,  13.619
200706,   0.785,   1.417,   2.188,   3.375,   9.613,   0.603,   1.003,   1.275,   1.625,   2.041,   2.442,   2.998,   3.812,   5.366,  13.890
200707,   0.859,   1.548,   2.295,   3.480,   9.420,   0.631,   1.118,   1.398,   1.791,   2.121,   2.556,   3.120,   4.006,   5.473,  13.588
200708,   1.084,   2.013,   2.834,   4.128,   9.752,   0.879,   1.402,   1.799,   2.223,   2.617,   3.035,   3.739,   4.505,   5.885,  15.190
200709,   1.929,   3.618,   5.273,   7.603,  16.462,   1.527,   2.632,   3.385,   4.144,   4.896,   5.710,   6.714,   8.501,  11.312,  22.207
200710,   2.042,   3.834,   5.819,   8.458,  17.818,   1.551,   2.698,   3.555,   4.452,   5.383,   6.421,   7.693,   9.374,  12.666,  25.375
200711,   1.841,   3.639,   5.679,   8.369,  17.390,   1.399,   2.433,   3.307,   4.156,   5.076,   6.121,   7.338,   9.326,  12.207,  25.574
200712,   1.705,   3.491,   5.498,   8.235,  18.686,   1.239,   2.355,   3.071,   3.968,   5.033,   6.139,   7.461,   9.283,  12.325,  27.017
200801,   1.739,   3.607,   6.019,   8.892,  22.250,   1.362,   2.401,   3.121,   4.252,   5.399,   6.556,   8.057,  10.212,  13.482,  33.221
200802,   2.503,   4.754,   7.624,  11.345,  28.059,   1.890,   3.067,   4.248,   5.552,   6.745,   8.401,  10.367,  12.857,  17.712,  41.943
200803,   2.431,   4.974,   8.021,  11.639,  27.829,   1.931,   3.209,   4.311,   5.720,   7.048,   8.747,  10.708,  13.143,  18.512,  40.726
200804,   2.831,   5.728,   9.294,  13.820,  31.716,   2.039,   3.569,   5.046,   6.717,   8.293,  10.069,  12.389,  15.621,  21.253,  46.498
200805,   2.254,   4.785,   7.834,  11.815,  25.288,   1.592,   3.014,   4.230,   5.559,   7.124,   8.475,  10.494,  13.033,  17.743,  42.374
200806,   2.005,   4.424,   7.168,  10.882,  23.079,   1.495,   2.660,   3.925,   5.164,   6.451,   7.935,   9.761,  11.922,  15.904,  34.306
200807,   1.847,   3.845,   5.864,   8.890,  18.890,   1.446,   2.379,   3.402,   4.388,   5.441,   6.628,   7.951,   9.971,  12.981,  28.204
200808,   2.362,   4.886,   7.786,  12.063,  29.335,   1.682,   2.967,   4.290,   5.655,   7.152,   8.574,  10.534,  14.004,  19.095,  40.953
200809,   2.531,   5.175,   8.883,  13.827,  32.668,   1.863,   3.195,   4.638,   6.226,   7.933,   9.859,  12.199,  15.803,  21.679,  44.947
200810,   3.667,   7.651,  13.020,  22.209,  54.788,   2.767,   4.966,   7.007,   9.271,  11.710,  15.010,  18.529,  24.645,  34.445,  65.535
200811,   9.974,  17.871,  27.893,  43.611,  96.037,   8.572,  12.813,  16.470,  19.696,  25.491,  31.380,  39.229,  48.098,  67.779, 149.398
200812,  14.187,  25.479,  39.432,  64.081, 139.840,  11.809,  18.694,  23.427,  29.415,  35.660,  46.403,  57.702,  71.142,  99.660, 208.190
200901,  15.714,  28.305,  44.089,  68.582, 139.542,  12.269,  20.157,  24.799,  31.883,  38.851,  49.867,  62.428,  77.345, 107.197, 203.611
200902,   9.118,  18.871,  32.465,  56.130, 108.125,   6.439,  11.883,  16.872,  23.010,  29.350,  36.822,  48.262,  61.186,  85.508, 171.978
200903,   5.734,  12.392,  21.045,  38.053,  87.833,   4.276,   7.860,  10.987,  14.872,  18.539,  23.756,  31.643,  44.250,  61.886, 112.662
200904,   6.314,  13.265,  23.013,  38.373, 110.673,   4.884,   8.548,  11.822,  16.000,  20.600,  26.345,  34.071,  45.395,  70.114, 155.459
200905,   5.938,  12.739,  22.530,  36.857,  98.178,   4.467,   7.809,  11.267,  15.390,  20.137,  25.876,  33.257,  45.217,  67.449, 145.234
200906,   4.858,  11.225,  20.390,  36.099,  92.846,   3.548,   6.541,   9.923,  13.454,  17.961,  22.910,  30.605,  41.711,  62.326, 130.081
200907,   3.173,   8.094,  13.898,  24.032,  62.078,   2.208,   4.250,   6.980,   9.443,  12.391,  15.999,  20.189,  27.542,  39.768,  82.109
200908,   2.679,   5.944,  10.287,  16.587,  57.810,   1.969,   3.573,   5.094,   6.979,   8.998,  11.654,  14.895,  18.708,  27.097, 102.520
200909,   1.984,   4.437,   7.385,  11.943,  45.554,   1.494,   2.614,   3.758,   5.269,   6.545,   8.516,  10.966,  13.907,  19.911,  91.566
200910,   1.566,   3.598,   6.196,   9.623,  37.122,   1.197,   2.099,   3.097,   4.388,   5.500,   6.864,   8.841,  11.426,  16.458,  55.152
200911,   1.539,   3.552,   6.310,   9.772,  23.385,   1.123,   1.947,   3.120,   4.238,   5.572,   7.225,   8.814,  11.208,  15.622,  41.479
200912,   1.503,   3.463,   5.944,   9.286,  21.205,   1.160,   1.995,   2.993,   4.162,   5.374,   6.620,   8.471,  10.717,  15.168,  32.015
201001,   1.322,   2.987,   5.117,   8.095,  18.834,   0.958,   1.713,   2.622,   3.596,   4.639,   5.714,   7.298,   9.385,  13.720,  27.874
201002,   1.240,   2.688,   4.339,   6.944,  16.699,   0.960,   1.634,   2.346,   3.142,   3.900,   4.957,   6.121,   8.238,  11.334,  25.225
201003,   1.245,   2.563,   4.075,   6.657,  15.918,   0.974,   1.627,   2.302,   2.959,   3.647,   4.690,   5.787,   7.475,  10.560,  22.937
201004,   1.155,   2.489,   3.857,   6.449,  16.346,   0.868,   1.518,   2.155,   2.852,   3.477,   4.326,   5.558,   7.032,   9.949,  23.623
201005,   1.006,   2.329,   3.799,   6.052,  15.198,   0.794,   1.450,   2.085,   2.669,   3.491,   4.299,   5.410,   6.998,   9.491,  24.565
201006,   1.688,   3.734,   5.695,   8.782,  18.395,   1.227,   2.266,   3.262,   4.248,   5.266,   6.407,   7.822,   9.802,  12.879,  25.583
201007,   2.275,   4.708,   7.179,  10.669,  20.028,   1.686,   3.095,   4.159,   5.340,   6.689,   8.097,   9.777,  11.924,  15.763,  27.706
201008,   2.487,   4.913,   7.601,  11.340,  20.789,   1.934,   3.454,   4.435,   5.632,   7.067,   8.412,  10.299,  12.490,  16.049,  28.202
201009,   1.752,   3.630,   5.477,   8.460,  18.735,   1.289,   2.346,   3.255,   4.119,   5.098,   6.302,   7.666,   9.479,  12.420,  27.746
201010,   1.432,   3.285,   5.025,   7.955,  18.165,   1.039,   2.044,   2.913,   3.646,   4.599,   5.751,   7.132,   8.931,  11.767,  28.938
201011,   1.103,   2.634,   4.040,   6.476,  15.922,   0.826,   1.604,   2.304,   3.079,   3.690,   4.646,   5.714,   7.323,   9.870,  22.355
201012,   0.928,   2.126,   3.576,   5.447,  13.887,   0.695,   1.328,   1.900,   2.548,   3.233,   3.969,   4.934,   6.229,   8.690,  18.964
201101,   0.829,   1.748,   3.046,   4.914,  13.688,   0.622,   1.141,   1.579,   2.081,   2.599,   3.303,   4.256,   5.444,   7.995,  20.745
201102,   0.891,   1.849,   3.026,   4.811,  12.310,   0.695,   1.197,   1.596,   2.197,   2.737,   3.393,   4.135,   5.329,   7.439,  17.511
201103,   0.923,   1.927,   3.001,   4.664,  12.619,   0.637,   1.186,   1.683,   2.160,   2.769,   3.340,   4.197,   5.446,   7.310,  18.384
201104,   1.187,   2.305,   3.518,   5.265,  12.932,   0.800,   1.475,   2.046,   2.548,   3.203,   3.931,   4.618,   5.969,   8.098,  18.962
201105,   1.069,   2.073,   3.240,   4.886,  12.789,   0.776,   1.329,   1.819,   2.379,   2.971,   3.569,   4.376,   5.488,   7.651,  18.440
201106,   0.969,   1.845,   2.954,   4.816,  12.382,   0.739,   1.235,   1.655,   2.180,   2.692,   3.345,   4.226,   5.452,   7.372,  17.890
201107,   0.955,   2.004,   3.212,   4.934,  11.496,   0.664,   1.280,   1.733,   2.374,   2.885,   3.647,   4.384,   5.559,   7.711,  17.503
201108,   1.079,   2.216,   3.397,   5.214,  12.640,   0.695,   1.404,   2.001,   2.577,   3.109,   3.810,   4.685,   6.052,   8.258,  19.786
201109,   3.302,   6.541,   9.178,  12.805,  24.025,   2.389,   4.319,   5.901,   7.239,   8.546,  10.225,  11.827,  14.199,  18.328,  31.988
201110,   3.781,   7.862,  11.362,  15.402,  28.446,   3.015,   5.296,   7.028,   8.907,  10.552,  12.377,  14.414,  17.252,  21.801,  35.200
201111,   4.245,   9.274,  13.830,  19.195,  35.037,   3.036,   5.845,   8.372,  10.874,  12.875,  15.123,  17.946,  21.372,  28.000,  42.709
201112,   2.971,   6.669,  10.950,  15.652,  32.003,   2.074,   4.153,   6.058,   8.046,   9.940,  11.951,  14.079,  17.703,  22.223,  45.522
201201,   2.250,   5.012,   8.475,  12.333,  27.394,   1.705,   3.249,   4.553,   6.018,   7.615,   9.253,  11.383,  13.879,  17.880,  41.612
